date,Opening price,Highest price,Lowest price,Closing price,Volume(share),Turnover(USD),Ups and downs,Change(%)
1997-03-25,790.890015,798.109985,788.390015,789.070007,487520000,386725240000.0,-1.8200079999999161,-0.23012150431560574
1997-03-26,789.070007,794.890015,786.77002,790.5,506670000,400689844966.725,1.4299929999999677,0.18122511150013842
1997-03-27,790.5,792.580017,767.320007,773.880005,476790000,371872366221.48,-16.619995000000017,-2.102466160657812
1997-03-31,773.880005,773.880005,756.130005,757.119995,555880000,425250982179.39996,-16.760009999999966,-2.165711724261432
1997-04-01,757.119995,761.48999,751.26001,759.640015,515770000,390115533750.0,2.5200199999999313,0.3328428804736383
1997-04-02,759.640015,759.650024,747.590027,750.109985,478210000,360388632394.355,-9.530029999999897,-1.2545455494468505
1997-04-03,750.109985,751.039978,744.400024,750.320007,498010000,372372037698.01,0.21002199999998084,0.027998827398612036
1997-04-04,750.320007,757.900024,744.039978,757.900024,544580000,408963243144.58,7.580016999999998,1.0102378890717745
1997-04-07,757.900024,764.820007,757.900024,762.130005,453790000,345497561433.745,4.2299809999999525,0.5581185995581883
1997-04-08,762.130005,766.25,758.359985,766.119995,450790000,343639467569.075,3.9899900000000343,0.5235314150897397
1997-04-09,766.119995,769.530029,759.150024,760.599976,451500000,345099521964.75,-5.5200190000000475,-0.7205162423674971
1997-04-10,760.599976,763.72998,757.650024,758.340027,421790000,320851435943.58,-2.259949000000006,-0.29712714584676503
1997-04-11,758.340027,758.340027,737.640015,737.650024,444380000,332391805531.98,-20.690002999999933,-2.7283279615148093
1997-04-14,737.650024,743.72998,733.539978,743.72998,406800000,300476709457.19995,6.079955999999925,0.8242331460969199
1997-04-15,743.72998,754.719971,743.72998,754.719971,507370000,380134275819.435,10.989991000000032,1.4776856245596104
1997-04-16,754.719971,763.530029,751.98999,763.530029,498820000,377985847938.79004,8.810058000000026,1.1673280605423386
1997-04-17,763.530029,768.549988,760.48999,761.77002,503760000,385134589658.64,-1.7600089999999682,-0.23050946696949737
1997-04-18,761.77002,767.929993,761.77002,766.340027,468940000,358668762048.11005,4.570006999999919,0.5999195137661006
1997-04-21,766.340027,767.390015,756.380005,760.369995,397300000,302696914473.0,-5.9700319999999465,-0.7790317339120167
1997-04-22,760.369995,774.640015,759.900024,774.609985,507500000,389389534896.25,14.239990000000034,1.8727711632019473
1997-04-23,774.609985,778.190002,771.900024,773.640015,489350000,379268277111.55005,-0.969970000000103,-0.12522043593332643
1997-04-24,773.640015,779.890015,769.719971,771.179993,493640000,382474736744.51996,-2.460021999999981,-0.3179801913426039
1997-04-25,771.179993,771.179993,764.630005,765.369995,414350000,318181436335.64996,-5.8099979999999505,-0.7533906549362368
1997-04-28,765.369995,773.890015,763.299988,772.960022,404470000,310873620256.70496,7.590026999999964,0.9916807621913604
1997-04-29,772.960022,794.440002,772.960022,794.049988,547690000,429224659572.28,21.089966000000004,2.728467889636854
1997-04-30,794.049988,804.130005,791.210022,801.340027,556070000,443560364406.945,7.290038999999979,0.9180831320659832
1997-05-01,801.340027,802.950012,793.210022,798.530029,460380000,367420078226.46,-2.8099979999999505,-0.3506623786808438
1997-05-02,798.530029,812.98999,798.530029,812.969971,499770000,402694679947.815,14.439941999999974,1.8083154641138632
1997-05-05,812.969971,830.289978,811.799988,830.289978,549410000,451090324110.03,17.320007000000032,2.130460855607663
1997-05-06,830.23999,832.289978,824.700012,827.76001,603680000,500145858581.60004,-2.5299680000000535,-0.3047089651851742
1997-05-07,827.76001,827.76001,814.700012,815.619995,500580000,411091318906.38,-12.140014999999948,-1.466610473245733
1997-05-08,815.619995,829.090027,811.840027,820.26001,534120000,438226780221.24,4.6400149999999485,0.5688942189309598
1997-05-09,820.26001,827.690002,815.780029,824.780029,455690000,374456429213.195,4.5200190000000475,0.5510471002968975
1997-05-12,824.780029,838.559998,824.780029,837.659973,459370000,382044254101.495,12.879944000000023,1.5616217108961994
1997-05-13,837.659973,838.48999,829.119995,833.130005,489760000,408364333126.8,-4.5299680000000535,-0.5407884041273237
1997-05-14,833.130005,841.289978,833.130005,836.039978,504960000,422757557307.84,2.9099730000000363,0.34928198270809396
1997-05-15,836.039978,842.450012,833.340027,841.880005,458170000,383898361084.315,5.840026999999964,0.6985344186495324
1997-05-16,841.880005,841.880005,829.150024,829.75,486780000,406711998758.31,-12.130004999999983,-1.4408235054828245
1997-05-19,829.75,835.919983,828.869995,833.27002,345140000,287292806503.46,3.520020000000045,0.4242265742693707
1997-05-20,833.27002,841.960022,826.409973,841.659973,450850000,376092306122.875,8.389952999999991,1.0068708580203145
1997-05-21,841.659973,846.869995,835.219971,839.349976,540730000,454778253657.59,-2.3099970000000667,-0.27445727183227353
1997-05-22,839.349976,841.909973,833.859985,835.659973,426940000,357726612934.26,-3.6900029999999333,-0.4396262709847165
1997-05-23,835.659973,848.48999,835.659973,847.030029,417030000,351170529534.945,11.370055999999977,1.3606079466965237
1997-05-27,847.030029,851.530029,840.960022,849.710022,436150000,369089767871.825,2.6799929999999677,0.3163988180163946
1997-05-28,849.710022,850.950012,843.210022,847.210022,487340000,412815975484.78,-2.5,-0.2942180197093136
1997-05-29,847.210022,848.960022,842.609985,844.080017,462600000,391260142619.10004,-3.130004999999983,-0.3694485332705333
1997-05-30,844.080017,851.869995,831.869995,848.280029,537200000,452252561314.0,4.200012000000015,0.49758457911699416
1997-06-02,848.280029,851.340027,844.609985,846.359985,435950000,369674703865.7,-1.9200439999999617,-0.22634553854384842
1997-06-03,846.359985,850.559998,841.51001,845.47998,527120000,445961971308.48,-0.8800050000000965,-0.10397526059789941
1997-06-04,845.47998,845.549988,838.820007,840.109985,466690000,393039316483.275,-5.3699949999999035,-0.6351415914070402
1997-06-05,840.109985,848.890015,840.109985,843.429993,452610000,382229145000.0,3.320007999999916,0.3951873039575782
1997-06-06,843.429993,859.23999,843.359985,858.01001,488940000,416234615888.25,14.580016999999998,1.7286576385717956
1997-06-09,858.01001,865.140015,858.01001,862.909973,465810000,401330256572.625,4.899963000000071,0.5710845960876565
1997-06-10,862.909973,870.049988,862.179993,865.27002,526980000,456425277693.69,2.3600470000000087,0.2734986352973756
1997-06-11,865.27002,870.659973,865.150024,869.570007,513740000,445877513929.39,4.299986999999987,0.49695319387119685
1997-06-12,869.570007,884.340027,869.01001,883.460022,592730000,519631583715.505,13.890014999999948,1.5973429267552852
1997-06-13,883.47998,894.690002,883.47998,893.27002,575810000,511944028667.70996,9.809998000000064,1.1104065555554987
1997-06-16,893.27002,895.169983,891.210022,893.900024,414280000,370030754235.7,0.6300039999999854,0.07052783434957632
1997-06-17,893.900024,897.599976,886.190002,894.419983,543010000,484307897976.89,0.5199589999999716,0.05816746683520169
1997-06-18,894.419983,894.419983,887.030029,889.059998,491740000,438005114450.44,-5.3599850000000515,-0.5992693703043117
1997-06-19,889.059998,900.090027,888.98999,897.98999,536940000,480314312163.99,8.929992000000084,1.0044307493407345
1997-06-20,897.98999,901.77002,897.77002,898.700012,653110000,587648797762.2001,0.7100219999999808,0.07906791923149026
1997-06-23,898.700012,898.700012,878.429993,878.619995,492940000,438009232332.35,-20.080016999999998,-2.2343403507153803
1997-06-24,878.619995,896.75,878.619995,896.340027,542650000,481702263893.375,17.720031999999946,2.0168027248230302
1997-06-25,896.340027,902.090027,882.23999,888.98999,603040000,538011186725.84,-7.350036999999929,-0.8200054419749692
1997-06-26,888.98999,893.210022,879.320007,883.679993,499780000,442937528946.81,-5.309997000000067,-0.5973067255796716
1997-06-27,883.679993,894.700012,883.679993,887.299988,472540000,420177843781.35,3.619995000000017,0.4096499896654393
1997-06-30,887.299988,892.619995,879.820007,885.140015,561540000,497647979361.54004,-2.1599730000000363,-0.2434321006662743
1997-07-01,885.140015,893.880005,884.539978,891.030029,544190000,483899185274.385,5.890014000000065,0.6654330275645881
1997-07-02,891.030029,904.049988,891.030029,904.030029,526970000,472976658279.245,13.0,1.4589856207865237
1997-07-03,904.030029,917.820007,904.030029,916.919983,374680000,341305385744.24,12.889953999999989,1.4258325040660713
1997-07-07,916.919983,923.26001,909.690002,912.200012,518780000,475448903612.68,-4.719970999999987,-0.5147636748581985
1997-07-08,912.200012,918.76001,911.559998,918.75,526010000,481383313704.04,6.549987999999985,0.7180429635863739
1997-07-09,918.75,922.030029,902.47998,907.539978,589110000,537418545700.995,-11.21002199999998,-1.2201384489795908
1997-07-10,907.539978,916.539978,904.309998,913.780029,551340000,501953712883.92,6.240050999999994,0.6875786357920743
1997-07-11,913.780029,919.73999,913.109985,916.679993,500050000,458258314999.375,2.8999639999999545,0.31735909168135734
1997-07-14,916.679993,921.780029,912.02002,918.380005,485960000,445576735906.01996,1.7000120000000152,0.1854531584611463
1997-07-15,918.380005,926.150024,914.52002,925.76001,598370000,550700867114.14,7.380004999999983,0.8035894683922296
1997-07-16,925.76001,939.320007,925.76001,936.590027,647390000,603717076102.815,10.830016999999998,1.1698514607473731
1997-07-17,936.590027,936.960022,927.900024,931.609985,629250000,586731591972.75,-4.980041999999912,-0.5317205881373188
1997-07-18,931.609985,931.609985,912.900024,915.299988,589710000,543862998703.695,-16.309997000000067,-1.7507323088642113
1997-07-21,915.299988,915.380005,907.119995,912.940002,459500000,418719375000.0,-2.3599859999999353,-0.2578374337310674
1997-07-22,912.940002,934.380005,912.940002,933.97998,579590000,535344101428.565,21.039977999999905,2.304639730311653
1997-07-23,933.97998,941.799988,933.97998,936.559998,616930000,578612467829.12,2.5800179999999955,0.2762391116777563
1997-07-24,936.559998,941.51001,926.909973,940.299988,571020000,533452589346.33,3.7399900000000343,0.3993326650707507
1997-07-25,940.299988,945.650024,936.090027,938.789978,521510000,490673126998.505,-1.5100099999999657,-0.16058811222701141
1997-07-28,938.789978,942.969971,935.190002,936.450012,466920000,438475227296.58,-2.339966000000004,-0.24925340649514238
1997-07-29,936.450012,942.960022,932.559998,942.289978,544540000,510647835845.39996,5.839966000000004,0.6236281622259199
1997-07-30,942.289978,953.97998,941.97998,952.289978,568470000,538898179230.6,10.0,1.0612444399785481
1997-07-31,952.289978,957.72998,948.890015,954.309998,547830000,522251815930.425,2.0200199999999313,0.21212236258565387
1997-08-01,954.289978,955.349976,939.039978,947.140015,513750000,486621419433.75,-7.169983000000002,-0.7513264049445745
1997-08-04,947.140015,953.179993,943.599976,950.299988,456000000,432465832932.0,3.1599730000000363,0.3336331429308226
1997-08-05,950.299988,954.210022,948.919983,952.369995,525710000,500247237464.275,2.0700070000000323,0.21782668906020763
1997-08-06,952.369995,962.429993,949.450012,960.320007,565200000,540297289413.0,7.950012000000015,0.8347608641324333
1997-08-07,960.320007,964.169983,950.869995,951.190002,576030000,551560239263.67,-9.130004999999983,-0.9507252721435822
1997-08-08,951.190002,951.190002,925.73999,933.539978,563420000,528749948046.32,-17.65002400000003,-1.8555729100272922
1997-08-11,933.539978,938.5,925.390015,937.0,480340000,447650464902.55,3.460021999999981,0.3706345825073898
1997-08-12,937.0,942.98999,925.659973,926.530029,499310000,466517806512.765,-10.469970999999987,-1.1173928495197383
1997-08-13,926.530029,935.77002,916.539978,922.02002,587210000,543847476962.79004,-4.510008999999968,-0.48676339231742416
1997-08-14,922.02002,930.070007,916.919983,924.77002,530460000,489877155047.7,2.75,0.2982581658042438
1997-08-15,924.77002,924.77002,900.809998,900.809998,537820000,490916722640.38,-23.960022000000095,-2.590916820595035
1997-08-18,900.809998,912.570007,893.340027,912.48999,514330000,464416853893.61,11.679992000000084,1.2966099428217248
1997-08-19,912.48999,926.01001,912.48999,926.01001,545630000,501570377500.0,13.520019999999931,1.4816622810295055
1997-08-20,926.01001,939.349976,924.580017,939.349976,521270000,485805393725.555,13.339966000000004,1.4405855072776141
1997-08-21,939.349976,939.469971,921.349976,925.049988,499000000,464274576776.5,-14.299987999999985,-1.5223280316557952
1997-08-22,925.049988,925.049988,905.419983,923.539978,460160000,421154530927.68,-1.5100099999999657,-0.1632355029012711
1997-08-25,923.549988,930.929993,917.289978,920.159973,388990000,359469543259.645,-3.380004999999983,-0.3659836152756113
1997-08-26,920.159973,922.469971,911.719971,913.02002,449110000,411876522425.81,-7.139952999999991,-0.7759469233074356
1997-08-27,913.02002,916.22998,903.830017,913.700012,492150000,447871263761.77496,0.6799919999999702,0.0744772277830208
1997-08-28,913.700012,915.900024,898.650024,903.669983,486300000,441207844171.2,-10.030029000000013,-1.097737645646435
1997-08-29,903.669983,907.280029,896.820007,899.469971,413910000,373367522950.38,-4.200012000000015,-0.46477276871107476
1997-09-02,899.469971,927.580017,899.469971,927.580017,491870000,449335538798.77997,28.11004600000001,3.1251789282913167
1997-09-03,927.580017,935.900024,926.869995,927.859985,549060000,511386253316.07,0.2799680000000535,0.030182625204178137
1997-09-04,927.859985,933.359985,925.590027,930.869995,559310000,519864665605.86,3.0100099999999657,0.32440347128450675
1997-09-05,930.869995,940.369995,924.049988,929.049988,536400000,500037439440.6,-1.8200070000000323,-0.19551677568037107
1997-09-08,929.049988,936.5,929.049988,931.200012,466430000,435074240451.42,2.1500240000000304,0.23142177792052632
1997-09-09,931.200012,938.900024,927.280029,933.619995,502200000,468597811308.3,2.419983000000002,0.2598778961355963
1997-09-10,933.619995,933.619995,918.76001,919.030029,517620000,479414469094.05,-14.589966000000004,-1.5627306696660903
1997-09-11,919.030029,919.030029,902.559998,912.590027,575020000,523725348662.77,-6.4400020000000495,-0.7007390179630368
1997-09-12,912.590027,925.049988,906.700012,923.909973,544150000,498373381250.0,11.319946000000073,1.240419647934643
1997-09-15,923.909973,928.900024,919.409973,919.77002,468030000,432532263947.955,-4.139952999999991,-0.44809051974591396
1997-09-16,919.77002,947.659973,919.77002,945.640015,636380000,594197549472.67,25.869994999999903,2.8126590818865704
1997-09-17,945.640015,950.289978,941.98999,943.0,590550000,558742967551.2001,-2.6400149999999485,-0.27917758958201366
1997-09-18,943.0,958.190002,943.0,947.289978,566830000,538825764416.83,4.289978000000019,0.4549287380699818
1997-09-19,947.289978,952.349976,943.900024,950.51001,631040000,598304800000.0,3.2200319999999465,0.33992041241672766
1997-09-22,950.51001,960.590027,950.51001,955.429993,490900000,469079504081.64996,4.919983000000002,0.5176150643589672
1997-09-23,955.429993,955.780029,948.070007,951.929993,522930000,497790149662.74,-3.5,-0.3663272061420364
1997-09-24,951.929993,959.780029,944.070007,944.47998,639460000,608717972010.28,-7.450013000000013,-0.7826219422419234
1997-09-25,944.47998,947.0,937.380005,937.909973,524880000,494536688512.2,-6.570006999999919,-0.6956216266225113
1997-09-26,937.909973,946.440002,937.909973,945.219971,505340000,476118708183.25,7.3099979999999505,0.7793922882191051
1997-09-29,945.219971,953.960022,941.940002,953.340027,477100000,452266950725.2,8.120055999999977,0.8590652175291424
1997-09-30,953.340027,955.169983,947.280029,947.280029,587500000,558844691025.0,-6.0599979999999505,-0.6356596626987066
1997-10-01,947.280029,956.710022,947.280029,955.409973,598660000,569921341965.83,8.129944000000023,0.858240831761492
1997-10-02,955.409973,960.460022,952.940002,960.460022,474760000,454202897697.12,5.0500489999999445,0.5285740302817477
1997-10-03,960.460022,975.469971,955.130005,965.030029,623370000,601739053519.5599,4.570007000000032,0.4758143905337908
1997-10-06,965.030029,974.159973,965.030029,972.690002,495620000,480550674395.62,7.659973000000036,0.7937548853207854
1997-10-07,972.690002,983.119995,971.950012,983.119995,551970000,539569995881.895,10.429992999999968,1.0722833563164391
1997-10-08,983.119995,983.119995,968.650024,973.840027,573110000,559289457794.545,-9.279968000000054,-0.9439303490109574
1997-10-09,973.840027,974.719971,963.340027,970.619995,551840000,534749514648.16,-3.2200319999999465,-0.3306530755281756
1997-10-10,970.619995,970.619995,963.419983,966.97998,500680000,484167568092.52,-3.640015000000062,-0.3750195770487963
1997-10-13,966.97998,973.460022,966.950012,968.099976,354800000,344228740031.6,1.1199960000000146,0.11582411457990993
1997-10-14,968.099976,972.859985,961.869995,970.280029,510330000,493675375346.7,2.1800530000000435,0.22518882905127047
1997-10-15,970.280029,970.280029,962.75,965.719971,505310000,488389701976.995,-4.560058000000026,-0.46997339569070373
1997-10-16,965.719971,973.380005,950.77002,955.25,597010000,574368403212.625,-10.469970999999987,-1.084162212070483
1997-10-17,955.22998,955.22998,931.580017,944.159973,624980000,589609255962.5299,-11.090026999999964,-1.1609554566867297
1997-10-20,944.159973,955.719971,941.429993,955.609985,483880000,458996462290.16,11.450012000000015,1.2127194890097392
1997-10-21,955.609985,972.559998,955.609985,972.280029,582310000,561396331400.365,16.67004399999996,1.7444401232370899
1997-10-22,972.280029,972.609985,965.659973,968.48999,613490000,594554618266.7101,-3.790038999999979,-0.3898094054135881
1997-10-23,968.48999,968.48999,944.159973,950.690002,673270000,643864920294.505,-17.799987999999985,-1.837911406807624
1997-10-24,950.690002,960.039978,937.549988,941.640015,677630000,642931944330.29,-9.049987000000101,-0.9519388003409457
1997-10-27,941.640015,941.640015,876.72998,876.98999,693730000,630728908315.675,-64.65002499999991,-6.865683697607084
1997-10-28,876.98999,923.090027,855.27002,921.849976,1202550000,1069283437259.925,44.859985999999935,5.115222124713181
1997-10-29,921.849976,935.23999,913.880005,919.159973,777660000,718993327655.85,-2.6900029999999333,-0.2918048565420772
1997-10-30,919.159973,923.280029,903.679993,903.679993,712230000,650607868234.53,-15.479980000000069,-1.6841442681055585
1997-10-31,903.679993,919.929993,903.679993,914.619995,638070000,581795411883.51,10.94000200000005,1.2106057547740745
1997-11-03,914.619995,939.02002,914.619995,938.98999,564740000,523412331035.55,24.369995000000017,2.664494012073293
1997-11-04,938.98999,941.400024,932.659973,940.76001,541590000,507486076887.615,1.7700199999999313,0.18850254197064764
1997-11-05,940.76001,949.619995,938.159973,942.76001,565680000,533939686149.12,2.0,0.2125940706174445
1997-11-06,942.76001,942.849976,934.159973,938.030029,522890000,490734866116.305,-4.7299809999999525,-0.5017163381802692
1997-11-07,938.030029,938.030029,915.390015,927.51001,569980000,528206178339.56,-10.520019000000048,-1.1215013032381371
1997-11-10,927.51001,935.900024,920.26001,921.130005,464140000,430759059090.38,-6.380004999999983,-0.6878637352927264
1997-11-11,921.130005,928.289978,919.630005,923.780029,435660000,402532409896.89,2.6500240000000304,0.28769272367803467
1997-11-12,923.780029,923.880005,905.340027,905.960022,585340000,535357826765.44,-17.820007000000032,-1.9290314187989432
1997-11-13,905.960022,917.789978,900.609985,916.659973,653960000,594580419901.74,10.699951000000056,1.181062159495605
1997-11-14,916.659973,930.440002,915.340027,928.349976,635760000,586736555618.52,11.690002999999933,1.2752823668891633
1997-11-17,928.349976,949.659973,928.349976,946.200012,576540000,541373927998.23,17.850036000000046,1.9227701256492535
1997-11-18,946.200012,947.650024,937.429993,938.22998,521380000,491421509631.73,-7.97003200000006,-0.8423200062271929
1997-11-19,938.22998,947.280029,934.830017,944.590027,542720000,510729382082.56,6.360047000000009,0.6778771874247802
1997-11-20,944.590027,961.830017,944.590027,958.97998,602610000,574413891357.42,14.389952999999991,1.5234072548597766
1997-11-21,958.97998,964.549988,954.599976,963.090027,611000000,586300314002.0,4.110047000000009,0.42858527661859824
1997-11-24,963.090027,963.090027,945.219971,946.669983,514920000,491313492085.08,-16.42004399999996,-1.704933447514556
1997-11-25,946.669983,954.469971,944.710022,950.820007,587890000,558254463042.385,4.15002400000003,0.43838128117770214
1997-11-26,950.820007,956.469971,950.820007,951.640015,487750000,465140343384.75,0.8200079999999161,0.08624219031603264
1997-11-28,951.640015,959.130005,951.640015,955.400024,189070000,180634643840.69998,3.760009000000082,0.395108333060179
1997-12-01,955.400024,974.77002,955.400024,974.77002,590300000,569689688486.6,19.369996000000015,2.0274225992692685
1997-12-02,974.780029,976.200012,969.830017,971.679993,576120000,560573410153.74,-3.0900270000000774,-0.3170006192845465
1997-12-03,971.679993,980.809998,966.159973,976.77002,624610000,608048456793.155,5.090027000000077,0.5238377898761692
1997-12-04,976.77002,983.359985,971.369995,973.099976,633470000,619131400215.3,-3.6700440000000754,-0.37573266222893364
1997-12-05,973.099976,986.25,969.099976,983.789978,563590000,551007846486.92,10.69000200000005,1.0985512551281884
1997-12-08,983.789978,985.669983,979.570007,982.369995,490320000,481798235948.4,-1.419983000000002,-0.144338022520496
1997-12-09,982.369995,982.369995,973.809998,975.780029,539130000,527317659813.045,-6.589966000000004,-0.6708232166638961
1997-12-10,975.780029,975.780029,962.679993,969.789978,602290000,583757543325.19,-5.990050999999994,-0.6138730883986976
1997-12-11,969.789978,969.789978,951.890015,954.940002,631770000,607029884588.8049,-14.84997599999997,-1.5312569047810864
1997-12-12,954.940002,961.320007,947.0,953.390015,579280000,552725806827.48,-1.549987000000101,-0.16231250096905292
1997-12-15,953.390015,965.960022,953.390015,963.390015,597150000,573069937297.275,10.0,1.048888685917282
1997-12-16,963.390015,973.0,963.390015,968.039978,623320000,603495312074.9,4.649963000000071,0.4826667214316238
1997-12-17,968.039978,974.299988,964.25,965.539978,618900000,599884293786.6,-2.5,-0.2582537970348131
1997-12-18,965.539978,965.539978,950.549988,955.299988,618870000,592905298629.21,-10.239990000000034,-1.0605454184518526
1997-12-19,955.299988,955.299988,924.919983,946.780029,793200000,745695240498.6,-8.519958999999972,-0.8918621487515321
1997-12-22,946.780029,956.72998,946.25,953.700012,530670000,504927192993.3,6.919983000000002,0.7308965956230651
1997-12-23,953.700012,954.51001,938.909973,939.130005,515070000,487621915321.905,-14.570007000000032,-1.5277348030483195
1997-12-24,939.130005,942.880005,932.700012,932.700012,265980000,249433386460.83,-6.429992999999968,-0.684675493889686
1997-12-26,932.700012,939.98999,932.700012,936.460022,154900000,145039840654.9,3.7600099999999657,0.4031317627987807
1997-12-29,936.460022,953.950012,936.460022,953.349976,443160000,418877055333.72,16.88995399999999,1.803595839994121
1997-12-30,953.349976,970.840027,953.349976,970.840027,499500000,480566453249.25,17.490050999999994,1.8345887072220401
1997-12-31,970.840027,975.02002,967.409973,970.429993,467280000,453829343564.52,-0.410033999999996,-0.04223497060241721
1998-01-02,970.429993,975.039978,965.72998,975.039978,366730000,355869283348.67,4.6099850000000515,0.4750456017696525
1998-01-05,975.039978,982.630005,969.0,977.070007,628070000,612880128620.175,2.030029000000013,0.20819956574129606
1998-01-06,977.070007,977.070007,962.679993,966.580017,618360000,599731905000.0,-10.489990000000034,-1.073617031005647
1998-01-07,966.580017,966.580017,952.669983,964.0,667390000,640444128750.0,-2.580016999999998,-0.2669222366098234
1998-01-08,964.0,964.0,955.039978,956.049988,652140000,625741365626.46,-7.950012000000015,-0.8246900414937808
1998-01-09,956.049988,956.049988,921.719971,927.690002,746420000,700802526398.39,-28.359985999999935,-2.9663706245452004
1998-01-12,927.690002,939.25,912.830017,939.210022,705450000,653274923996.325,11.520019999999931,1.241796287031649
1998-01-13,939.210022,952.140015,939.210022,952.119995,646740000,611605861464.69,12.909973000000036,1.37455656323906
1998-01-14,952.119995,958.119995,948.0,957.940002,603280000,574962035291.8,5.820007000000032,0.61126822570301
1998-01-15,957.940002,957.940002,950.27002,950.72998,569050000,542933456509.55005,-7.2100220000000945,-0.752659037616854
1998-01-16,950.72998,965.119995,950.72998,961.51001,670080000,641886375624.0,10.78003000000001,1.133868735263821
1998-01-20,961.51001,978.599976,961.47998,978.599976,644790000,625472077414.62,17.089966000000004,1.7774090568230205
1998-01-21,978.599976,978.599976,963.289978,970.809998,626160000,607966906798.32,-7.789978000000019,-0.7960329236713637
1998-01-22,970.809998,970.809998,959.48999,963.039978,646570000,624037031620.58,-7.770019999999931,-0.8003646456059554
1998-01-23,963.039978,966.440002,950.859985,957.590027,635770000,609480906367.495,-5.4499510000000555,-0.5659111900336966
1998-01-26,957.590027,963.039978,954.23999,956.950012,555080000,532121882318.72003,-0.6400149999999485,-0.06683601352919233
1998-01-27,956.950012,973.22998,956.26001,969.02002,679140000,655196915904.3,12.07000800000003,1.2612997386116431
1998-01-28,969.02002,978.630005,969.02002,977.460022,708470000,689925806605.875,8.440001999999936,0.8709832434627973
1998-01-29,977.460022,992.650024,975.210022,985.48999,750760000,738695304067.48,8.029968000000054,0.8215137007414164
1998-01-30,985.48999,987.409973,979.630005,980.280029,613380000,603271490852.82,-5.209961000000021,-0.5286670643909863
1998-02-02,980.280029,1002.47998,980.280029,1001.27002,724320000,718076364859.4401,20.989991000000032,2.1412239746853023
1998-02-03,1001.27002,1006.130005,996.900024,1006.0,692120000,693168571835.74,4.729979999999955,0.4723980450348497
1998-02-04,1006.0,1009.52002,999.429993,1006.900024,695420000,698532009020.2301,0.9000240000000304,0.0894656063618271
1998-02-05,1006.900024,1013.51001,1000.27002,1003.539978,703980000,708830432759.7,-3.360046000000011,-0.3337020478609065
1998-02-06,1003.539978,1013.070007,1003.359985,1012.460022,569650000,574329672471.4,8.920043999999962,0.8888578627208377
1998-02-09,1012.460022,1015.330017,1006.280029,1010.73999,524810000,530480584120.63,-1.7200319999999465,-0.16988641157428264
1998-02-10,1010.73999,1022.150024,1010.710022,1019.01001,642800000,653361218784.4,8.270019999999931,0.8182143856799273
1998-02-11,1019.01001,1020.710022,1016.380005,1020.01001,599300000,610414026590.55,1.0,0.09813446287931793
1998-02-12,1020.01001,1026.300049,1008.549988,1024.140015,611480000,622135050312.38,4.130004999999983,0.4048984774178921
1998-02-13,1024.140015,1024.140015,1017.710022,1020.090027,531940000,543070854340.88995,-4.049987999999985,-0.3954525690513133
1998-02-17,1020.090027,1028.02002,1020.090027,1022.76001,605890000,620464698188.415,2.669983000000002,0.2617399375868912
1998-02-18,1022.76001,1032.079956,1021.700012,1032.079956,606000000,622295330304.0,9.319946000000073,0.9112544398367728
1998-02-19,1032.079956,1032.930054,1026.619995,1028.280029,581820000,599143704754.59,-3.799927000000025,-0.36818145511974265
1998-02-20,1028.280029,1034.209961,1022.690002,1034.209961,594300000,611207824005.45,5.929932000000008,0.5766845443615942
1998-02-23,1034.209961,1038.680054,1031.76001,1038.140015,550730000,570126728223.36,3.9300539999999273,0.38000542909100155
1998-02-24,1038.140015,1038.72998,1028.890015,1030.560059,589880000,609823841325.3,-7.579956000000038,-0.7301477537208778
1998-02-25,1030.560059,1045.790039,1030.560059,1042.900024,611350000,634688316206.15,12.33996500000012,1.1974037701377727
1998-02-26,1042.900024,1048.680054,1039.849976,1048.670044,646280000,674887593894.2,5.770019999999931,0.5532668393149809
1998-02-27,1048.670044,1051.660034,1044.400024,1049.339966,574480000,602072291059.92,0.6699220000000423,0.06388301104174321
1998-03-02,1049.339966,1053.97998,1044.699951,1047.699951,591470000,620653109394.285,-1.6400149999999485,-0.15629014934517294
1998-03-03,1047.699951,1052.02002,1043.410034,1052.02002,612360000,641578773933.72,4.320068999999876,0.41233837950229724
1998-03-04,1052.02002,1052.02002,1042.73999,1047.329956,644280000,674805989621.4,-4.690063999999893,-0.44581509009684606
1998-03-05,1047.329956,1047.329956,1030.869995,1035.050049,648270000,673617341117.385,-12.279907000000094,-1.1724964925953207
1998-03-06,1035.050049,1055.689941,1035.050049,1055.689941,665500000,695693731672.5,20.639892000000145,1.9940960362198057
1998-03-09,1055.689941,1058.550049,1050.02002,1052.310059,624700000,658611861052.1499,-3.3798820000001797,-0.3201585871698831
1998-03-10,1052.310059,1064.589966,1052.310059,1064.25,631920000,668855731899.0,11.93994100000009,1.134640964217959
1998-03-11,1064.25,1069.180054,1064.219971,1068.469971,655260000,698965850190.75,4.219970999999987,0.396520648343901
1998-03-12,1068.469971,1071.869995,1063.540039,1069.920044,594940000,635220422813.98,1.4500729999999749,0.13571490442945144
1998-03-13,1069.920044,1075.859985,1066.569946,1068.609985,597800000,640372306375.9,-1.3100589999999102,-0.12244457025986089
1998-03-16,1068.609985,1079.459961,1068.609985,1079.27002,548980000,589623719477.54,10.66003499999988,0.9975608640789391
1998-03-17,1079.27002,1080.52002,1073.290039,1080.449951,680960000,733329248888.32,1.1799310000001242,0.10932676514077144
