date,Opening price,Highest price,Lowest price,Closing price,Volume(share),Turnover(RMB),Ups and downs,Change(%)
2008-11-17,1981.26,2031.1,1963.85,2030.48,15306480500,92342116352.0,44.04,2.22
2008-11-18,2020.99,2050.88,1889.86,1902.43,17312918400,103656701952.0,-128.05,-6.31
2008-11-19,1889.35,2023.91,1883.83,2017.47,14532606200,86283698176.0,115.04,6.05
2008-11-20,1977.21,2030.87,1956.73,1983.76,14396580400,87728128000.0,-33.71,-1.67
2008-11-21,1932.6,2013.18,1893.15,1969.39,14375816000,85961859072.0,-14.37,-0.72
2008-11-24,1961.21,1974.47,1893.34,1897.06,9440496400,56092237824.0,-72.33,-3.67
2008-11-25,1925.25,1939.37,1858.17,1888.71,7860119600,46910980096.0,-8.35,-0.44
2008-11-26,1890.33,1914.71,1873.18,1897.88,7245822700,43157835776.0,9.17,0.49
2008-11-27,2012.69,2022.48,1916.47,1917.86,14180656200,86463193088.0,19.98,1.05
2008-11-28,1901.68,1915.27,1856.29,1871.16,8753042400,51738267648.0,-46.7,-2.44
2008-12-01,1865.74,1895.76,1838.1,1894.61,9000394500,53212405760.0,23.45,1.25
2008-12-02,1856.97,1907.78,1846.53,1889.64,11298042300,68603576320.0,-4.97,-0.26
2008-12-03,1903.43,1965.83,1902.94,1965.41,15012168500,90765697024.0,75.77,4.01
2008-12-04,1992.72,2055.21,1985.2,2001.5,20038782600,125748125696.0,36.09,1.84
2008-12-05,1984.26,2019.75,1975.71,2018.66,13176592600,82640240640.0,17.16,0.86
2008-12-08,2049.16,2091.28,2038.19,2090.77,18509957900,118990864384.0,72.11,3.57
2008-12-09,2100.77,2100.81,2036.89,2037.74,16266338500,106297278464.0,-53.03,-2.54
2008-12-10,2025.03,2079.55,2005.56,2079.12,14591454900,95427624960.0,41.38,2.03
2008-12-11,2072.58,2087.2,2028.73,2031.68,13653481700,89782943744.0,-47.44,-2.28
2008-12-12,2014.58,2023.18,1932.27,1954.21,12234721100,75192172544.0,-77.47,-3.81
2008-12-15,1977.03,1989.3,1936.56,1964.37,9232921900,56596889600.0,10.16,0.52
2008-12-16,1948.86,1976.72,1907.83,1975.01,8885889900,54114361344.0,10.64,0.54
2008-12-17,1983.84,2003.38,1971.82,1976.82,10769717200,69741871104.0,1.81,0.09
2008-12-18,1978.97,2016.57,1958.97,2015.69,10415969600,66517008384.0,38.87,1.97
2008-12-19,2006.21,2038.66,1997.12,2018.46,11343847300,74472194048.0,2.77,0.14
2008-12-22,2016.45,2016.45,1965.35,1987.76,9553913500,61504282624.0,-30.7,-1.52
2008-12-23,1990.05,1990.05,1895.18,1897.22,10922654300,68225359872.0,-90.54,-4.55
2008-12-24,1873.58,1887.31,1850.85,1863.8,8316990700,49347358720.0,-33.42,-1.76
2008-12-25,1865.72,1877.77,1832.35,1852.42,7283328400,43145916416.0,-11.38,-0.61
2008-12-26,1852.91,1866.63,1840.19,1851.52,6050495700,35681169408.0,-0.9,-0.05
2008-12-29,1846.3,1856.33,1815.41,1850.48,6278722000,37889961984.0,-1.04,-0.06
2008-12-30,1851.91,1862.94,1826.98,1832.91,6443289000,38727536640.0,-17.57,-0.95
2008-12-31,1834.95,1844.37,1814.75,1820.81,5859881200,34416795648.0,-12.1,-0.66
2009-01-05,1849.02,1880.72,1844.09,1880.72,7689755900,47204323328.0,59.91,3.29
2009-01-06,1878.83,1938.69,1871.97,1937.15,11299929100,70696255488.0,56.43,3.0
2009-01-07,1938.97,1948.23,1920.52,1924.01,10146850600,65051627520.0,-13.14,-0.68
2009-01-08,1890.24,1894.17,1862.26,1878.18,8773579500,55992995840.0,-45.83,-2.38
2009-01-09,1875.16,1909.35,1875.16,1904.86,7820020900,50959462400.0,26.68,1.42
2009-01-12,1897.7,1924.44,1886.83,1900.35,9062242800,60272599040.0,-4.51,-0.24
2009-01-13,1880.87,1888.31,1861.81,1863.37,7980918500,49948344320.0,-36.98,-1.95
2009-01-14,1862.31,1929.28,1862.31,1928.87,9781040800,65307873280.0,65.5,3.52
2009-01-15,1912.77,1937.73,1902.54,1920.21,12618877500,84408270848.0,-8.66,-0.45
2009-01-16,1928.92,1984.73,1928.92,1954.44,14786865100,101896011776.0,34.23,1.78
2009-01-19,1971.0,2018.51,1966.19,1986.67,12486760000,83096870912.0,32.23,1.65
2009-01-20,1981.15,1994.81,1956.1,1994.11,8293463000,56609308672.0,7.44,0.37
2009-01-21,1965.94,2007.91,1960.53,1985.02,9864626200,69469331456.0,-9.09,-0.46
2009-01-22,1996.09,2009.85,1980.44,2004.95,9790822300,67691945984.0,19.93,1.0
2009-01-23,2001.17,2008.79,1986.35,1990.66,9364096100,63861112832.0,-14.29,-0.71
2009-02-02,2008.13,2012.74,1987.13,2011.68,9054811500,62515826688.0,21.02,1.06
2009-02-03,2011.77,2060.93,2005.02,2060.81,14523757200,98045583360.0,49.13,2.44
2009-02-04,2068.09,2108.26,2067.79,2107.75,16496018500,112348954624.0,46.94,2.28
2009-02-05,2106.83,2149.48,2082.6,2098.02,17980870400,126470078464.0,-9.73,-0.46
2009-02-06,2102.08,2185.09,2102.08,2181.24,17604884300,122842046464.0,83.22,3.97
2009-02-09,2211.32,2238.89,2196.71,2224.71,20881315400,152752783360.0,43.47,1.99
2009-02-10,2218.49,2266.4,2197.01,2265.16,18644610600,137601073152.0,40.45,1.82
2009-02-11,2230.49,2305.71,2218.3,2260.82,22720756200,174858813440.0,-4.34,-0.19
2009-02-12,2265.79,2274.2,2191.89,2248.09,18835864700,144204267520.0,-12.73,-0.56
2009-02-13,2249.19,2323.12,2236.18,2320.79,21900398100,167278837760.0,72.7,3.23
2009-02-16,2338.76,2389.88,2328.18,2389.39,23058288700,180693385216.0,68.6,2.96
2009-02-17,2387.35,2402.81,2316.93,2319.44,21847063000,172215566336.0,-69.95,-2.93
2009-02-18,2271.26,2295.74,2206.06,2209.86,18477636400,138503585792.0,-109.58,-4.72
2009-02-19,2224.49,2247.62,2190.47,2227.13,14707013100,110818574336.0,17.27,0.78
2009-02-20,2234.36,2262.33,2206.21,2261.48,14220295000,111008956416.0,34.35,1.54
2009-02-23,2249.29,2313.59,2219.71,2305.78,17661339600,141029392384.0,44.3,1.96
2009-02-24,2273.75,2295.59,2193.27,2200.65,20187530800,161108688896.0,-105.13,-4.56
2009-02-25,2222.51,2234.02,2142.6,2206.57,16972431100,134275514368.0,5.92,0.27
2009-02-26,2201.67,2237.55,2102.35,2121.25,16725402400,130177753088.0,-85.32,-3.87
2009-02-27,2100.06,2123.24,2064.92,2082.85,13924064000,100274118656.0,-38.4,-1.81
2009-03-02,2066.23,2102.11,2052.99,2093.45,9849188800,73695461376.0,10.6,0.51
2009-03-03,2047.21,2088.63,2037.02,2071.43,10942866900,81550393344.0,-22.02,-1.05
2009-03-04,2076.62,2201.73,2076.62,2198.11,17355856600,130465595392.0,126.68,6.12
2009-03-05,2220.15,2241.76,2173.49,2221.08,20303299200,157528408064.0,22.97,1.04
2009-03-06,2180.79,2221.04,2171.67,2193.01,13716649100,107504533504.0,-28.07,-1.26
2009-03-09,2205.75,2232.67,2116.45,2118.75,13781807100,105822519296.0,-74.26,-3.39
2009-03-10,2097.14,2159.27,2088.16,2158.57,9418242000,70763929600.0,39.82,1.88
2009-03-11,2199.98,2203.53,2133.14,2139.02,11550840300,89852575744.0,-19.55,-0.91
2009-03-12,2127.73,2136.79,2086.02,2133.88,9705760900,72333713408.0,-5.14,-0.24
2009-03-13,2148.42,2166.02,2124.98,2128.85,9286138200,72488026112.0,-5.03,-0.24
2009-03-16,2122.41,2158.9,2108.61,2153.29,8431046000,62957293568.0,24.44,1.15
2009-03-17,2156.77,2225.19,2151.78,2218.33,14670566100,114601779200.0,65.04,3.02
2009-03-18,2227.98,2255.01,2221.59,2223.73,16163326500,128107601920.0,5.4,0.24
2009-03-19,2227.34,2268.14,2220.16,2265.76,15688108900,129417510912.0,42.03,1.89
2009-03-20,2272.44,2294.12,2250.41,2281.09,16240026000,135495417856.0,15.33,0.68
2009-03-23,2286.25,2329.18,2276.81,2325.48,17108129400,152140611584.0,44.39,1.95
2009-03-24,2359.68,2369.45,2327.43,2338.42,17716658300,151987863552.0,12.94,0.56
2009-03-25,2333.16,2355.69,2291.36,2291.55,15722341100,134063783936.0,-46.87,-2.0
2009-03-26,2296.05,2362.05,2274.9,2361.7,17381454900,144393371648.0,70.15,3.06
2009-03-27,2380.63,2392.77,2361.09,2374.44,20286391800,164883333120.0,12.74,0.54
2009-03-30,2377.96,2380.19,2348.53,2358.04,15177400700,128756670464.0,-16.4,-0.69
2009-03-31,2313.88,2375.71,2299.16,2373.21,15820472400,137650225152.0,15.17,0.64
2009-04-01,2380.98,2422.63,2380.98,2408.02,19622469300,169103835136.0,34.81,1.47
2009-04-02,2417.22,2450.0,2417.11,2425.29,20344992400,174933524480.0,17.27,0.72
2009-04-03,2446.12,2456.81,2406.5,2419.78,18492821400,159629410304.0,-5.51,-0.23
2009-04-07,2422.1,2449.54,2407.51,2439.18,13479953500,118443409408.0,19.4,0.8
2009-04-08,2429.88,2435.39,2346.54,2347.39,16202251200,138085154816.0,-91.79,-3.76
2009-04-09,2345.01,2380.94,2331.88,2379.88,12674711200,108844695552.0,32.49,1.38
2009-04-10,2400.01,2444.98,2392.8,2444.23,17268769500,157863673856.0,64.35,2.7
2009-04-13,2468.08,2522.45,2464.06,2513.7,20858771100,190509350912.0,69.47,2.84
2009-04-14,2512.01,2532.09,2495.34,2527.18,17705774100,163858612224.0,13.48,0.54
2009-04-15,2514.59,2542.54,2485.93,2536.06,19689145900,176891068416.0,8.88,0.35
2009-04-16,2542.34,2549.31,2497.12,2534.13,20245883300,178158927872.0,-1.93,-0.08
2009-04-17,2524.63,2539.35,2481.9,2503.94,17801181600,160410648576.0,-30.19,-1.19
2009-04-20,2500.17,2559.04,2497.32,2557.46,16336466400,142984773632.0,53.52,2.14
2009-04-21,2523.26,2552.6,2499.6,2535.83,18098666200,157746069504.0,-21.63,-0.85
2009-04-22,2548.1,2579.22,2449.9,2461.35,21398463200,180970242048.0,-74.48,-2.94
2009-04-23,2440.68,2474.15,2422.79,2463.95,14096435800,115712761856.0,2.6,0.11
2009-04-24,2477.16,2481.53,2445.66,2448.59,12444268600,110341111808.0,-15.36,-0.62
2009-04-27,2443.44,2452.93,2393.16,2405.35,12657036500,105298698240.0,-43.24,-1.77
2009-04-28,2382.88,2411.44,2372.34,2401.44,10440975800,92346310656.0,-3.91,-0.16
2009-04-29,2401.66,2477.73,2395.48,2468.19,14022797300,123478147072.0,66.75,2.78
2009-04-30,2477.93,2491.07,2461.36,2477.57,14206548100,130255781888.0,9.38,0.38
2009-05-04,2486.69,2560.54,2486.23,2559.91,16606823400,148654342144.0,82.34,3.32
2009-05-05,2577.43,2590.78,2552.39,2567.34,17331392200,153862045696.0,7.43,0.29
2009-05-06,2563.56,2596.93,2552.63,2592.52,17551607800,157317021696.0,25.18,0.98
2009-05-07,2612.12,2622.11,2566.12,2597.45,19898982700,177758486528.0,4.93,0.19
2009-05-08,2586.76,2634.06,2574.57,2625.65,17462399300,158432083968.0,28.2,1.09
2009-05-11,2646.29,2663.95,2579.75,2579.75,19338580200,174955577344.0,-45.9,-1.75
2009-05-12,2562.36,2619.69,2558.96,2618.17,13534340600,115764985856.0,38.42,1.49
2009-05-13,2629.03,2670.21,2608.32,2663.77,16066619000,147360448512.0,45.6,1.74
2009-05-14,2631.45,2651.49,2610.22,2639.89,13834283000,123858845696.0,-23.88,-0.9
2009-05-15,2646.89,2661.37,2623.36,2645.26,11937607600,107977678848.0,5.37,0.2
2009-05-18,2632.57,2656.84,2589.61,2652.78,12935868200,119503822848.0,7.52,0.28
2009-05-19,2679.4,2688.11,2660.56,2676.68,15875210000,150171533312.0,23.9,0.9
2009-05-20,2680.55,2686.34,2651.01,2651.41,14816705600,139295408128.0,-25.27,-0.94
2009-05-21,2639.14,2663.23,2598.87,2610.62,15638265600,141382647808.0,-40.79,-1.54
2009-05-22,2595.99,2617.75,2578.59,2597.6,11070368100,100774723584.0,-13.02,-0.5
2009-05-25,2555.34,2618.36,2538.62,2610.01,12358471300,114606678016.0,12.41,0.48
2009-05-26,2615.01,2618.8,2585.91,2588.57,12194269600,119278698496.0,-21.44,-0.82
2009-05-27,2601.24,2635.31,2592.79,2632.93,11508263200,105251790848.0,44.36,1.71
2009-06-01,2668.4,2726.72,2668.4,2721.28,16204731300,158963286016.0,88.35,3.36
2009-06-02,2739.44,2750.88,2713.47,2724.3,17161236900,163936419840.0,3.02,0.11
2009-06-03,2722.27,2778.68,2717.86,2778.59,16942934100,162236973056.0,54.29,1.99
2009-06-04,2753.25,2778.24,2728.2,2767.24,18988289200,183071342592.0,-11.35,-0.41
2009-06-05,2783.86,2791.65,2750.38,2753.89,15940951700,156208300032.0,-13.35,-0.48
2009-06-08,2753.34,2795.15,2729.03,2768.34,14712024100,141551517696.0,14.45,0.52
2009-06-09,2766.51,2788.37,2721.85,2787.89,14503070100,135542308864.0,19.55,0.71
2009-06-10,2796.9,2820.57,2790.0,2816.25,15811467100,146409275392.0,28.36,1.02
2009-06-11,2812.28,2828.74,2787.45,2797.32,14581832000,134757687296.0,-18.93,-0.67
2009-06-12,2793.97,2812.68,2722.22,2743.76,14112485300,126264197120.0,-53.56,-1.91
2009-06-15,2743.03,2790.98,2727.74,2789.55,12280432100,111428845568.0,45.79,1.67
2009-06-16,2762.74,2797.48,2753.69,2776.02,11570441500,110552825856.0,-13.53,-0.49
2009-06-17,2771.52,2813.61,2744.22,2810.12,12413567900,120398962688.0,34.1,1.23
2009-06-18,2812.99,2855.42,2810.85,2853.9,15223460000,149759115264.0,43.78,1.56
2009-06-19,2861.18,2886.5,2847.36,2880.49,16657122000,153538969600.0,26.59,0.93
2009-06-22,2900.57,2923.24,2884.13,2896.3,16124101100,150368436224.0,15.81,0.55
2009-06-23,2853.49,2941.05,2841.9,2892.7,16192624700,147720142848.0,-3.6,-0.12
2009-06-24,2889.05,2923.47,2880.28,2922.3,15262210400,148911538176.0,29.6,1.02
2009-06-25,2926.62,2946.9,2909.09,2925.05,13117767900,131541164032.0,2.75,0.09
2009-06-26,2930.5,2937.61,2910.34,2928.21,11733048900,116750237696.0,3.16,0.11
2009-06-29,2930.31,2976.92,2918.39,2975.31,13707624400,138428203008.0,47.1,1.61
2009-06-30,2990.12,2997.27,2953.36,2959.36,13692229700,145773985792.0,-15.95,-0.54
2009-07-01,2950.17,3009.71,2947.69,3008.15,15014044200,156104835072.0,48.79,1.65
2009-07-02,3015.08,3062.56,3015.08,3060.25,17474770600,183504420864.0,52.1,1.73
2009-07-03,3035.81,3088.86,3029.55,3088.37,17449588900,180366131200.0,28.12,0.92
2009-07-06,3091.48,3128.31,3090.1,3124.67,19913158400,206765555712.0,36.3,1.18
2009-07-07,3118.27,3130.07,3077.48,3089.45,19461550800,191155372032.0,-35.22,-1.13
2009-07-08,3057.46,3097.96,3011.21,3080.77,17748484500,175032877056.0,-8.68,-0.28
2009-07-09,3073.52,3123.51,3064.21,3123.03,18139027100,187210629120.0,42.26,1.37
2009-07-10,3124.79,3140.04,3099.99,3113.93,17428945300,180566245376.0,-9.1,-0.29
2009-07-13,3098.96,3112.88,3076.3,3080.56,16716942000,174729494528.0,-33.37,-1.07
2009-07-14,3088.58,3147.59,3088.58,3145.16,17753430700,181164490752.0,64.6,2.1
2009-07-15,3156.63,3188.91,3156.63,3188.55,20672561900,219623587840.0,43.39,1.38
2009-07-16,3209.77,3221.07,3175.96,3183.74,20516790500,221217079296.0,-4.81,-0.15
2009-07-17,3181.06,3197.23,3158.57,3189.74,17625279200,188687892480.0,6.0,0.19
2009-07-20,3203.89,3269.18,3192.9,3266.92,21198402000,236527304704.0,77.18,2.42
2009-07-21,3275.67,3279.59,3207.5,3213.21,21519590500,235796234240.0,-53.71,-1.64
2009-07-22,3207.99,3301.43,3207.26,3296.61,18778249100,209399922688.0,83.4,2.6
2009-07-23,3301.1,3331.06,3289.22,3328.49,18150953800,198042451968.0,31.88,0.97
2009-07-24,3343.76,3398.05,3306.91,3372.6,20899033000,227211132928.0,44.11,1.33
2009-07-27,3377.72,3435.93,3376.29,3435.21,21241728800,243420495872.0,62.61,1.86
2009-07-28,3434.32,3439.92,3392.43,3438.37,21879029900,246796976128.0,3.16,0.09
2009-07-29,3419.99,3454.02,3174.21,3266.43,30317537100,302820589568.0,-171.94,-5.0
2009-07-30,3281.2,3336.64,3215.75,3321.56,22895129000,226591752192.0,55.13,1.69
2009-07-31,3354.68,3414.15,3333.72,3412.06,21275939700,228121247744.0,90.5,2.72
2009-08-03,3429.69,3465.17,3398.45,3462.59,21830235400,240142925824.0,50.53,1.48
2009-08-04,3477.11,3478.01,3404.82,3471.44,23000910800,255343591424.0,8.85,0.26
2009-08-05,3467.05,3468.1,3385.42,3428.5,22349707800,245403320320.0,-42.94,-1.24
2009-08-06,3401.48,3419.74,3309.61,3356.33,19638810700,221496000512.0,-72.17,-2.11
2009-08-07,3352.66,3374.46,3244.1,3260.69,17529060900,189646880768.0,-95.64,-2.85
2009-08-10,3287.76,3307.89,3201.06,3249.76,14678102300,157350690816.0,-10.93,-0.34
2009-08-11,3261.41,3273.02,3222.71,3264.73,11980431900,126058643456.0,14.97,0.46
2009-08-12,3255.99,3255.99,3104.56,3112.72,16038803700,162700525568.0,-152.01,-4.66
2009-08-13,3112.57,3150.36,3060.12,3140.56,14199289500,143513976832.0,27.84,0.89
2009-08-14,3138.15,3146.0,3039.3,3046.97,14846928400,150832480256.0,-93.59,-2.98
2009-08-17,2994.87,3020.26,2867.39,2870.63,15681511500,143692333056.0,-176.34,-5.79
2009-08-18,2845.33,2920.64,2827.11,2910.88,13499468500,123230461952.0,40.25,1.4
2009-08-19,2916.09,2929.06,2761.4,2785.58,14057679600,127217909760.0,-125.3,-4.3
2009-08-20,2798.37,2914.64,2798.37,2911.58,13428568800,126680375296.0,126.0,4.52
2009-08-21,2905.05,2969.52,2883.27,2960.77,15442403500,143164162048.0,49.19,1.69
2009-08-24,2982.19,3004.9,2944.92,2993.43,13724115100,141593133056.0,32.66,1.1
2009-08-25,2980.1,2980.1,2823.64,2915.8,16903878500,165212930048.0,-77.63,-2.59
2009-08-26,2889.74,2995.8,2872.26,2967.59,14801749700,147103907840.0,51.79,1.78
2009-08-27,2947.83,2988.03,2909.89,2946.4,15787930100,149627813888.0,-21.19,-0.71
2009-08-28,2938.42,2949.43,2843.11,2860.69,14273557900,137472753664.0,-85.71,-2.91
2009-08-31,2817.63,2817.63,2663.0,2667.75,13968505000,128345219072.0,-192.94,-6.74
2009-09-01,2649.17,2727.08,2639.76,2683.72,11925144000,105567608832.0,15.97,0.6
2009-09-02,2681.33,2729.71,2669.22,2714.97,10223243400,91385880576.0,31.25,1.16
2009-09-03,2722.3,2854.16,2715.62,2845.02,15021817400,142565130240.0,130.05,4.79
2009-09-04,2841.17,2875.98,2827.58,2861.61,14788735200,145854660608.0,16.59,0.58
2009-09-07,2877.62,2919.35,2860.0,2881.12,15073518800,150286876672.0,19.51,0.68
2009-09-08,2865.7,2931.23,2831.85,2930.48,14808306100,152212160512.0,49.36,1.71
2009-09-09,2944.17,2962.29,2900.11,2946.26,14890565400,156579758080.0,15.78,0.54
2009-09-10,2934.96,2958.95,2911.21,2924.88,11750219200,119176585216.0,-21.38,-0.73
2009-09-11,2917.19,2999.33,2915.9,2989.79,14173412200,141400768512.0,64.91,2.22
2009-09-14,2990.93,3033.08,2984.83,3026.74,15918829300,160014417920.0,36.95,1.24
2009-09-15,3029.1,3050.43,2999.43,3033.73,15937768300,162967371776.0,6.99,0.23
2009-09-16,3027.51,3028.56,2960.59,2999.71,16473836200,171562926080.0,-34.02,-1.12
2009-09-17,3015.59,3064.23,3015.59,3060.26,17686001400,181236170752.0,60.55,2.02
2009-09-18,3063.31,3068.03,2940.83,2962.67,18667805900,184961875968.0,-97.59,-3.19
2009-09-21,2937.93,2968.7,2871.65,2967.01,15901014700,149654568960.0,4.34,0.15
2009-09-22,2956.13,2982.9,2896.94,2897.55,14293727600,141099270144.0,-69.46,-2.34
2009-09-23,2897.81,2924.2,2825.86,2842.72,12136063500,119331430400.0,-54.83,-1.89
2009-09-24,2824.58,2886.26,2783.11,2853.55,12003900500,114126110720.0,10.83,0.38
2009-09-25,2836.7,2864.07,2812.92,2838.84,8810459500,83486932992.0,-14.71,-0.52
2009-09-28,2844.37,2857.95,2752.77,2763.52,8136972300,77242867712.0,-75.32,-2.65
2009-09-29,2763.76,2779.69,2712.3,2754.54,8685461200,76708642816.0,-8.98,-0.32
2009-09-30,2772.57,2803.86,2763.71,2779.43,7509445000,70037258240.0,24.89,0.9
2009-10-09,2840.13,2912.55,2834.62,2911.72,9706721100,95242665984.0,132.29,4.76
2009-10-12,2927.02,2932.08,2893.57,2894.48,9979871600,102000107520.0,-17.24,-0.59
2009-10-13,2889.79,2937.82,2886.96,2936.19,9010110600,90407895040.0,41.71,1.44
2009-10-14,2945.67,3010.61,2943.74,2970.53,14761533000,144803119104.0,34.34,1.17
2009-10-15,2994.89,3014.26,2967.11,2979.79,11394026700,113218428928.0,9.26,0.31
2009-10-16,2992.75,3008.18,2931.92,2976.63,10565843400,107286978560.0,-3.16,-0.11
2009-10-19,2974.64,3039.6,2962.31,3038.27,13498304300,143382380544.0,61.64,2.07
2009-10-20,3062.55,3084.94,3053.64,3084.45,16139811500,170665508864.0,46.18,1.52
2009-10-21,3080.52,3105.51,3062.56,3070.59,15007825700,157882990592.0,-13.86,-0.45
2009-10-22,3068.68,3080.66,3045.03,3051.41,11514191300,121943384064.0,-19.18,-0.62
2009-10-23,3057.39,3123.46,3057.39,3107.85,15402043900,160256475136.0,56.44,1.85
2009-10-26,3114.29,3123.36,3083.18,3109.57,12691669500,133732409344.0,1.72,0.06
2009-10-27,3086.09,3086.09,3020.49,3021.46,14379924900,143765880832.0,-88.11,-2.83
2009-10-28,3014.18,3038.06,2974.26,3031.33,12134704100,117980282880.0,9.87,0.33
2009-10-29,2975.2,2993.44,2952.01,2960.47,12541221400,119998873600.0,-70.86,-2.34
2009-10-30,3007.25,3027.13,2983.93,2995.85,11931313700,120086634496.0,35.38,1.2
2009-11-02,2933.82,3077.91,2923.52,3076.65,15718557300,158645977088.0,80.8,2.7
2009-11-03,3085.74,3121.2,3078.94,3114.23,16658044600,173470744576.0,37.58,1.22
2009-11-04,3119.31,3141.45,3096.35,3128.54,16140408600,166997311488.0,14.31,0.46
2009-11-05,3133.5,3158.72,3122.52,3155.05,15826131100,157770137600.0,26.51,0.85
2009-11-06,3176.14,3183.57,3156.99,3164.04,17819954800,183886888960.0,8.99,0.28
2009-11-09,3162.15,3176.66,3141.77,3175.58,15152982400,161118339072.0,11.54,0.36
2009-11-10,3203.17,3211.1,3176.25,3178.61,15340189200,165199495168.0,3.03,0.1
2009-11-11,3176.31,3186.59,3149.07,3175.19,13787548200,146643075072.0,-3.42,-0.11
2009-11-12,3181.46,3199.87,3163.08,3172.95,14865912800,154549321728.0,-2.24,-0.07
2009-11-13,3164.65,3189.09,3127.5,3187.65,16712673300,168500871168.0,14.7,0.46
2009-11-16,3206.43,3275.55,3206.43,3275.05,21764015100,231615381504.0,87.4,2.74
2009-11-17,3291.04,3298.38,3275.3,3282.89,18012514800,197604638720.0,7.84,0.24
2009-11-18,3287.26,3315.87,3274.21,3303.23,16946479700,183665131520.0,20.34,0.62
2009-11-19,3311.19,3329.03,3285.8,3320.61,19247758900,198263635968.0,17.38,0.53
2009-11-20,3309.38,3332.53,3280.18,3308.35,18699395800,202817568768.0,-12.26,-0.37
2009-11-23,3312.97,3339.3,3305.5,3338.66,17864530200,205482786816.0,30.31,0.92
2009-11-24,3352.22,3361.39,3214.03,3223.53,27214207400,295137214464.0,-115.13,-3.45
2009-11-25,3214.81,3291.17,3188.02,3290.17,20936938300,222150787072.0,66.64,2.07
2009-11-26,3296.01,3305.33,3160.35,3170.98,24059247300,259123101696.0,-119.19,-3.62
2009-11-27,3137.3,3169.75,3080.89,3096.26,17008821100,176066297856.0,-74.72,-2.36
2009-11-30,3114.29,3195.88,3114.29,3195.3,15649185200,163776495616.0,99.04,3.2
2009-12-01,3191.06,3240.66,3173.42,3235.36,18318463300,194723561472.0,40.06,1.25
2009-12-02,3252.98,3278.27,3245.96,3269.75,18920947600,206787985408.0,34.39,1.06
2009-12-03,3268.0,3270.37,3227.77,3264.63,17045880000,191423922176.0,-5.12,-0.16
2009-12-04,3256.61,3319.13,3214.84,3317.04,24313788800,263158022144.0,52.41,1.61
2009-12-07,3313.06,3334.01,3302.13,3331.9,15747312200,175696068608.0,14.86,0.45
2009-12-08,3330.33,3330.38,3260.67,3296.66,15323255700,166065160192.0,-35.24,-1.06
2009-12-09,3258.0,3284.65,3228.2,3239.57,12946759600,139285970944.0,-57.09,-1.73
2009-12-10,3258.35,3276.13,3225.56,3254.26,10561014300,115025215488.0,14.69,0.45
2009-12-11,3260.45,3280.94,3242.37,3247.32,10312900300,109995704320.0,-6.94,-0.21
2009-12-14,3246.95,3315.03,3178.23,3302.9,13966223800,143874719744.0,55.58,1.71
2009-12-15,3283.6,3303.18,3267.94,3274.46,11637270800,128944832512.0,-28.44,-0.86
2009-12-16,3262.86,3299.33,3246.61,3255.21,11605822900,125727440896.0,-19.25,-0.59
2009-12-17,3261.61,3272.98,3176.63,3179.08,11938228300,126605213696.0,-76.13,-2.34
2009-12-18,3154.81,3169.58,3108.03,3113.89,11362642000,118903316480.0,-65.19,-2.05
2009-12-21,3108.07,3123.99,3088.0,3122.97,8604728300,92492021760.0,9.08,0.29
2009-12-22,3126.61,3129.31,3039.86,3050.52,9681728800,101680988160.0,-72.45,-2.32
